id,id_usuario,empresa,cpf_cnpj,foto_perfil,localizacao
4236,8550,Negócios 505,174.863.592-19,https://placekitten.com/970/307,"Morro de Castro, 56
Novo Tupi
68517-910 Jesus / BA"
4237,8551,Industria 909,32.194.067/0001-09,https://placekitten.com/147/823,"Parque Anthony Duarte, 16
Vila Formosa
36871-823 Pereira / PB"
4238,8554,Soluções 707,69.218.347/0001-01,https://picsum.photos/532/683,"Viela de Barbosa, 75
Vale Do Jatoba
40646986 Carvalho / RJ"
4239,8555,Cria 000,08.621.437/0001-54,https://dummyimage.com/696x728,"Largo Cauã Andrade, 87
Satelite
49715393 Siqueira / RO"
4240,8556,Cria 000,13.869.425/0001-83,https://picsum.photos/540/346,"Condomínio Vieira, 910
Santa Rita De Cássia
15729211 Gonçalves / PE"
4241,8560,Start 777,16.724.089/0001-79,https://dummyimage.com/397x917,"Via Júlia Garcia
Ipe
43421134 Melo / AC"
4242,8561,Power 999,501.284.679-67,https://dummyimage.com/558x715,"Travessa de Novaes, 52
Vila Jardim Leblon
48847959 Aragão de Sampaio / PB"
4243,8565,Holding 111,896.501.734-39,https://picsum.photos/464/776,"Rua Davi Lucca da Mota, 5
Pirineus
42101942 Barbosa do Oeste / MS"
4244,8566,Consultoria 333,204.138.965-60,https://placekitten.com/100/456,"Condomínio de Cardoso, 79
Vila Novo São Lucas
07225-130 Sales / PI"
4245,8567,Empresa 101,42.359.678/0001-05,https://dummyimage.com/48x137,"Área Moura, 57
Serrano
43397-279 Vieira de Goiás / SP"
4246,8568,Cria 000,78.406.539/0001-32,https://dummyimage.com/888x41,"Residencial José Pedro Moraes, 422
Vila Paris
66798-041 Porto Grande / RN"
4247,8574,Corporation 606,453.129.786-55,https://dummyimage.com/324x491,"Jardim Maria Luísa Rios, 82
Dom Silverio
70225775 Cardoso do Campo / MT"
4248,8575,Inovação 444,123.570.894-23,https://placekitten.com/541/1007,"Vila Murilo Duarte, 574
Belmonte
40584-757 Leão da Mata / CE"
4249,8580,Serviços 303,43.726.058/0001-20,https://dummyimage.com/459x570,"Morro Alícia Souza, 28
São Benedito
08020694 da Paz do Oeste / SE"
4250,8581,Inovação 444,175.438.602-44,https://placekitten.com/626/204,"Vale de Guerra
Vila Independencia 3ª Seção
50684-603 Cunha / RO"
4251,8583,Soluções 707,598.312.407-23,https://picsum.photos/118/482,"Estrada de Costela, 502
Independência
18231-396 Camargo / AC"
4252,8584,Companhia 202,386.502.471-80,https://picsum.photos/779/94,"Quadra Pereira, 41
Vila Mantiqueira
18546-591 Abreu / DF"
4253,8585,Connect 888,803.795.246-00,https://placekitten.com/908/92,"Campo de da Rocha, 84
Vila Puc
78791-585 Garcia / AC"
4254,8586,Industria 909,382.917.604-03,https://picsum.photos/301/429,"Parque Mendonça
Vila Nova Gameleira 2ª Seção
54339-328 Pastor / AM"
4255,8589,Cria 000,31.590.276/0001-09,https://picsum.photos/447/895,"Jardim Azevedo, 23
Túnel De Ibirité
90604056 Aparecida de Cirino / PI"
4256,8590,Industria 909,946.531.078-66,https://picsum.photos/623/820,"Conjunto Andrade, 78
Juliana
42755432 Lima / AC"
4257,8594,Inovação 444,54.163.087/0001-47,https://picsum.photos/524/730,"Morro Melo, 14
Garças
60707-950 da Cunha de Goiás / PA"
4258,8595,Power 999,38.659.127/0001-90,https://dummyimage.com/771x480,"Estação de Moraes, 77
Novo Tupi
38884489 Garcia Verde / SC"
4259,8604,Start 777,726.908.513-77,https://picsum.photos/1013/710,"Setor de da Cunha, 541
Conjunto Novo Dom Bosco
37564-936 Peixoto / PR"
4260,8605,Inovação 444,07.382.645/0001-85,https://dummyimage.com/813x145,"Loteamento Matteo Fernandes, 64
Pirineus
39298282 da Rocha do Galho / PE"
4261,8606,Digital 222,17.839.546/0001-33,https://dummyimage.com/775x878,"Sítio de Vargas, 1
Nossa Senhora Da Conceição
82110197 Costa de Minas / PE"
4262,8608,Freelas 555,12.790.584/0001-25,https://dummyimage.com/1019x249,"Ladeira Borges, 91
Taquaril
06782989 Souza Verde / AL"
4263,8610,Connect 888,025.347.619-43,https://placekitten.com/258/200,"Favela Maria Flor Moreira, 9
Etelvina Carneiro
60762-999 Alves das Pedras / RJ"
4264,8614,Corporation 606,32.614.795/0001-14,https://dummyimage.com/741x939,"Setor Macedo
Tirol
96202596 Pinto de Minas / RO"
4265,8615,Soluções 707,765.328.409-47,https://picsum.photos/994/76,"Via Vieira, 203
Lagoinha Leblon
95536305 Rios / PE"
4266,8616,Companhia 202,432.716.905-61,https://placekitten.com/456/32,"Jardim Sousa, 5
Confisco
26636-425 Andrade / DF"
4267,8617,Cria 000,173.892.065-86,https://dummyimage.com/429x766,"Viaduto de Melo, 1
Pilar
15627733 Jesus / AC"
4268,8619,Consultoria 333,86.713.425/0001-63,https://placekitten.com/992/478,"Favela de Fernandes, 2
Vila Nova
68517739 Santos Alegre / CE"
4269,8621,Consultoria 333,19.705.283/0001-03,https://dummyimage.com/186x630,"Alameda Barros, 33
Vila Puc
77126391 Costa / BA"
4270,8622,Connect 888,94.850.136/0001-34,https://dummyimage.com/588x549,"Fazenda de Câmara
Conjunto Celso Machado
83876-103 Araújo do Norte / CE"
4271,8624,Consultoria 333,29.138.765/0001-74,https://picsum.photos/204/350,"Esplanada Rezende, 84
Nova Pampulha
01243475 Rios Verde / AM"
4272,8627,Cria 000,092.538.674-00,https://placekitten.com/697/839,"Largo Gabriela Rios, 17
Vila Independencia 1ª Seção
81405702 Borges / AC"
4273,8628,Corporation 606,460.975.821-02,https://placekitten.com/27/468,"Passarela de Camargo, 21
Novo Santa Cecilia
46017592 Machado / MS"
4274,8629,Cria 000,17.024.693/0001-55,https://picsum.photos/678/55,"Travessa Vieira, 3
Vitoria Da Conquista
83501-047 Marques de Campos / RJ"
4275,8631,Power 999,57.210.984/0001-52,https://placekitten.com/853/35,"Condomínio de Vasconcelos, 792
Pindorama
05847-542 Cardoso / RO"
4276,8632,Desenvolve 666,605.312.874-08,https://dummyimage.com/571x323,"Feira de da Cunha, 88
Lagoa
86293393 Caldeira da Prata / SP"
4277,8634,Digital 222,89.701.346/0001-20,https://picsum.photos/758/910,"Rua de Rodrigues, 66
Diamante
75614-915 da Mata / GO"
4278,8635,Tech 808,764.510.982-30,https://picsum.photos/830/248,"Setor de Mendonça, 49
Ouro Preto
09654962 Melo / AC"
4279,8638,Power 999,87.021.453/0001-82,https://placekitten.com/638/735,"Conjunto Sarah Sá
Vila Minaslandia
06712265 Ribeiro / SE"
4280,8639,Holding 111,502.439.178-05,https://placekitten.com/396/757,"Passarela Teixeira, 5
Frei Leopoldo
12681409 Vasconcelos / RS"
4281,8641,Power 999,260.198.354-05,https://picsum.photos/731/622,"Jardim Peixoto, 317
União
12892-006 Araújo do Amparo / AL"
4282,8642,Cria 000,41.305.769/0001-03,https://dummyimage.com/681x496,"Pátio Gabriela Nascimento, 59
Cidade Nova
43384302 Araújo da Mata / RJ"
4283,8643,Agência 010,845.963.102-89,https://dummyimage.com/71x11,"Recanto Macedo, 4
Santa Helena
42846907 Dias das Pedras / RR"
4284,8644,Start 777,50.168.934/0001-05,https://dummyimage.com/293x540,"Setor de da Luz, 24
Vila São Gabriel
08027425 Monteiro da Praia / PA"
4285,8645,Soluções 707,845.170.693-20,https://picsum.photos/378/903,"Praia Sá
Concórdia
87176-259 Siqueira da Praia / MS"
4286,8648,Cria 000,97.560.423/0001-06,https://picsum.photos/318/911,"Vila de Freitas, 10
Barão Homem De Melo 3ª Seção
17980575 Marques da Praia / PE"
4287,8652,Industria 909,267.345.801-80,https://dummyimage.com/911x622,"Trecho Olívia Albuquerque, 9
Novo Tupi
95255360 Cassiano / RN"
4288,8654,Grupo 404,794.063.185-39,https://picsum.photos/238/292,"Viela Marques, 49
Olaria
40085-519 Pinto de da Conceição / PB"
4289,8655,Inovação 444,43.918.605/0001-79,https://placekitten.com/835/55,"Campo de Machado, 29
Vila Da Paz
11037733 Casa Grande / RR"
4290,8656,Empresa 101,987.324.605-38,https://placekitten.com/727/789,"Quadra das Neves, 56
Boa Esperança
37095-247 Cassiano / PB"
4291,8658,Cria 000,526.710.438-80,https://placekitten.com/593/205,"Residencial Novaes, 46
Vila Paris
96515-642 Mendes / MG"
4292,8666,Inovação 444,175.624.938-55,https://picsum.photos/468/592,"Viela Rezende, 51
Vila Ipiranga
27237-700 Siqueira das Pedras / CE"
4293,8668,Cria 000,80.127.645/0001-29,https://placekitten.com/549/609,"Colônia Thiago da Rosa
Serra Do Curral
35861-664 Costela / MS"
4294,8669,Empresa 101,761.938.540-10,https://placekitten.com/168/176,"Feira Garcia, 978
Saudade
48330-315 Castro / SP"
4295,8671,Corporation 606,41.823.960/0001-39,https://picsum.photos/176/78,"Setor Ana Luiza da Cruz, 2
Canadá
01402-114 Cirino / MS"
4296,8672,Industria 909,610.289.743-96,https://placekitten.com/471/813,"Conjunto de Silveira
Capitão Eduardo
44384962 Leão / TO"
4297,8674,Cria 000,394.618.725-00,https://dummyimage.com/763x855,"Praça Pedro Pastor, 571
Mantiqueira
95722-936 Pastor / MS"
4298,8675,Corporation 606,423.671.098-69,https://picsum.photos/573/981,"Morro de Pacheco
Vila Esplanada
81007-363 Albuquerque do Amparo / RR"
4299,8678,Soluções 707,09.628.137/0001-60,https://dummyimage.com/986x461,"Viela Luísa da Rosa, 772
Coqueiros
52522319 Alves / RN"
4300,8679,Desenvolve 666,875.920.134-79,https://picsum.photos/294/285,"Avenida Joaquim Caldeira, 589
Bonsucesso
93467-158 da Paz / RO"
4301,8681,Grupo 404,72.901.836/0001-78,https://placekitten.com/164/463,"Campo Martins, 54
Vila Do Pombal
24310272 Melo / GO"
4302,8682,Tech 808,36.749.508/0001-34,https://dummyimage.com/205x244,"Feira Monteiro, 73
Europa
50417085 Castro de Barros / TO"
4303,8683,Grupo 404,70.194.253/0001-29,https://placekitten.com/438/723,"Feira Calebe Ribeiro, 29
Santa Monica
39445-118 Rezende do Campo / MA"
4304,8687,Power 999,96.703.248/0001-98,https://placekitten.com/42/727,"Esplanada Eduarda Marques, 1
Piratininga
24352-329 Castro / PE"
4305,8690,Digital 222,62.940.385/0001-24,https://dummyimage.com/474x620,"Avenida Luiz Gustavo Ramos, 7
Leonina
88019647 das Neves Verde / SE"
4306,8692,Start 777,30.876.915/0001-26,https://placekitten.com/726/784,"Colônia de Caldeira, 977
Vila Batik
07627699 Camargo / MT"
4307,8693,Serviços 303,560.721.384-62,https://placekitten.com/79/877,"Avenida Gustavo Moraes, 23
Vila Batik
16892399 Correia Grande / CE"
4308,8700,Empresa 101,14.260.785/0001-46,https://picsum.photos/28/378,"Distrito Otto Porto, 3
Dom Bosco
98736-304 da Paz da Mata / MS"
4309,8701,Industria 909,09.836.415/0001-74,https://picsum.photos/510/847,"Lago da Luz, 48
Granja De Freitas
13048364 Pires Alegre / SC"
4310,8703,Companhia 202,04.261.835/0001-56,https://picsum.photos/421/235,"Pátio Casa Grande, 2
Satelite
32436-597 Fogaça / BA"
4311,8706,Freelas 555,84.079.365/0001-43,https://picsum.photos/845/51,"Residencial de Almeida, 7
Manacas
21176-301 Sales / MA"
4312,8710,Cria 000,95.106.382/0001-49,https://dummyimage.com/220x48,"Loteamento Maria Eduarda Pires
Cdi Jatoba
57235701 Abreu de Minas / PR"
4313,8719,Holding 111,954.710.826-30,https://dummyimage.com/822x93,"Aeroporto Pires, 17
Taquaril
29442-441 Mendes / PR"
4314,8720,Start 777,574.621.398-55,https://picsum.photos/698/786,"Ladeira de Carvalho, 477
Jardim Do Vale
29637601 da Paz das Flores / PI"
4315,8721,Companhia 202,84.607.312/0001-58,https://dummyimage.com/941x466,"Trevo Ribeiro, 80
Estrela Do Oriente
69521-739 Oliveira / MT"
4316,8723,Digital 222,320.784.156-26,https://picsum.photos/323/113,"Feira Letícia Pinto, 63
Vila Calafate
50714-060 Novaes de Goiás / RR"
4317,8725,Tech 808,287.931.450-04,https://dummyimage.com/608x949,"Recanto Rodrigues, 56
Olaria
39069442 Lopes / RN"
4318,8726,Tech 808,12.394.570/0001-92,https://picsum.photos/580/473,"Recanto Almeida, 59
São Bento
23804-137 da Cruz / PR"
4319,8729,Start 777,35.869.127/0001-26,https://picsum.photos/59/599,"Loteamento Alves, 8
Penha
15893175 Sousa / SP"
4320,8734,Companhia 202,847.120.695-11,https://dummyimage.com/628x895,"Estação Gabriela Borges
São Jorge 2ª Seção
27207-822 Mendes do Sul / PR"
4321,8735,Serviços 303,27.893.456/0001-84,https://picsum.photos/203/934,"Avenida Raquel Ramos, 987
Vila Fumec
63440602 Cardoso / PB"
4322,8736,Connect 888,601.273.594-43,https://placekitten.com/179/37,"Praça Cecilia Dias
Conjunto Califórnia I
93009-914 Carvalho Grande / PR"
4323,8737,Soluções 707,918.276.435-28,https://placekitten.com/931/201,"Área de Barros, 18
Santa Inês
03617739 Mendes / AM"
4324,8738,Desenvolve 666,460.517.982-85,https://dummyimage.com/590x609,"Rodovia Aparecida, 25
Fazendinha
79938462 Cavalcante / PB"
4325,8739,Empresa 101,502.439.687-10,https://dummyimage.com/709x588,"Vereda de Garcia, 638
Corumbiara
65470-452 Costa de Abreu / PA"
4326,8740,Companhia 202,10.576.284/0001-12,https://placekitten.com/528/613,"Loteamento Oliveira, 3
Belmonte
08645-275 Castro da Mata / PR"
4327,8741,Cria 000,137.026.859-95,https://placekitten.com/375/390,"Passarela Sarah Costa, 26
Taquaril
76102451 Cassiano / MS"
4328,8743,Inovação 444,732.569.184-09,https://placekitten.com/345/495,"Colônia de Cirino, 466
Vila Engenho Nogueira
93487-177 da Paz de Vieira / RR"
4329,8745,Empresa 101,80.972.651/0001-82,https://dummyimage.com/825x870,"Jardim Maria Laura da Rosa, 89
Xodo-Marize
84967894 Costela do Campo / GO"
4330,8746,Digital 222,792.813.540-04,https://dummyimage.com/443x759,"Pátio Gomes, 26
Lagoinha Leblon
09709-516 Moura de Pires / TO"
4331,8748,Cria 000,458.031.976-10,https://dummyimage.com/970x38,"Avenida de Moreira, 16
Sagrada Família
86488-238 Montenegro / RR"
4332,8750,Holding 111,207.859.461-01,https://dummyimage.com/245x594,"Rodovia Diogo Pires, 7
Beira Linha
82374020 Barbosa / RJ"
4333,8755,Companhia 202,698.731.025-40,https://picsum.photos/409/170,"Vereda Bianca Rocha
Graça
54311967 Melo de Goiás / GO"
4334,8757,Freelas 555,491.705.326-99,https://dummyimage.com/738x243,"Vila de Siqueira
Santa Terezinha
41910-997 Vasconcelos Grande / CE"
4335,8760,Serviços 303,57.609.142/0001-78,https://dummyimage.com/733x888,"Sítio Ramos, 10
Santo Antônio
35837683 Melo / PB"
4336,8761,Agência 010,046.129.735-34,https://dummyimage.com/46x786,"Vale de Vasconcelos, 60
Vila Cemig
96310049 Marques do Amparo / AC"
4337,8762,Power 999,815.492.603-24,https://dummyimage.com/714x661,"Viela Maria Laura Souza, 7
Nossa Senhora Da Conceição
13409-288 Rezende de Brito / RJ"
4338,8765,Tech 808,51.438.290/0001-90,https://placekitten.com/1005/491,"Via de da Mota, 249
Baleia
46023951 Gomes / SE"
4339,8766,Connect 888,653.491.702-52,https://picsum.photos/854/181,"Rodovia Araújo, 449
Nova Floresta
38393991 Fonseca Grande / MT"
4340,8767,Holding 111,140.627.983-87,https://dummyimage.com/733x179,"Vereda Castro
São Francisco
16441439 Pastor / MT"
4341,8770,Companhia 202,94.160.825/0001-17,https://placekitten.com/163/466,"Fazenda de Teixeira, 77
Atila De Paiva
80552082 Santos / BA"
4342,8771,Soluções 707,195.076.834-10,https://placekitten.com/579/523,"Rua Farias, 68
Estrela
44666334 Pires / GO"
4343,8772,Connect 888,59.128.734/0001-01,https://dummyimage.com/953x697,"Feira da Luz, 4
Outro
08844-109 Nascimento do Galho / RN"
4344,8774,Tech 808,289.317.456-64,https://placekitten.com/815/852,"Alameda João Duarte, 177
Maravilha
79388-526 Freitas do Campo / CE"
4345,8776,Inovação 444,983.160.472-50,https://placekitten.com/300/130,"Fazenda Silveira
Paulo Vi
34071194 Ferreira do Oeste / RJ"
4346,8777,Industria 909,48.392.506/0001-10,https://picsum.photos/7/582,"Estação Correia
Comiteco
55415-803 Gomes / SE"
4347,8778,Serviços 303,921.687.034-69,https://placekitten.com/569/712,"Travessa da Costa, 38
Bairro Das Indústrias Ii
89756940 Vieira da Mata / AM"
4348,8783,Desenvolve 666,86.502.497/0001-61,https://picsum.photos/63/115,"Lagoa Luiza Sá, 29
Liberdade
28024-981 Duarte / AP"
4349,8789,Serviços 303,21.508.469/0001-06,https://picsum.photos/410/391,"Sítio Elisa da Paz
Vila Aeroporto Jaraguá
06395-427 Vasconcelos de Pacheco / MS"
4350,8790,Cria 000,147.326.950-43,https://picsum.photos/272/679,"Alameda de Rezende, 1
Barro Preto
32194-902 Mendonça do Amparo / ES"
4351,8792,Companhia 202,056.923.187-68,https://picsum.photos/652/373,"Vereda João Pedro Aragão, 806
Vila Mantiqueira
91837501 Almeida / MA"
4352,8794,Connect 888,85.107.423/0001-68,https://dummyimage.com/12x138,"Colônia de da Conceição, 12
Mariano De Abreu
52007000 Guerra do Galho / GO"
4353,8798,Consultoria 333,12.435.076/0001-29,https://placekitten.com/295/67,"Rodovia Brito, 370
Garças
82984307 Alves dos Dourados / AL"
4354,8799,Tech 808,60.439.127/0001-33,https://placekitten.com/445/439,"Condomínio Luísa Almeida, 15
Pongelupe
35771-843 Castro / MT"
4355,8800,Empresa 101,07.235.168/0001-25,https://placekitten.com/834/418,"Vereda Lara Cunha, 90
Nova Esperança
51067-512 Rios / PI"
4356,8802,Industria 909,697.152.843-37,https://picsum.photos/518/512,"Travessa Isaac Novais
Beira Linha
40466622 Monteiro / RO"
4357,8803,Cria 000,346.795.810-93,https://placekitten.com/114/905,"Viaduto Luiz Fernando da Cunha, 15
São José
64837-331 Sá / SE"
4358,8807,Digital 222,021.579.843-05,https://dummyimage.com/829x463,"Favela Ana Cecília Moura, 67
Aarão Reis
82101-989 Camargo de Guerra / ES"
4359,8809,Power 999,750.249.138-41,https://picsum.photos/296/457,"Setor Samuel Nogueira, 81
Vila Madre Gertrudes 4ª Seção
30904-047 Silva dos Dourados / PB"
4360,8810,Agência 010,01.697.354/0001-08,https://picsum.photos/840/956,"Esplanada Gabriela Lopes, 76
Piraja
19572432 Camargo de da Costa / TO"
4361,8814,Grupo 404,12.086.735/0001-69,https://dummyimage.com/52x47,"Parque Agatha Sá, 695
São Bento
96274920 Mendonça / TO"
4362,8817,Digital 222,23.950.871/0001-71,https://picsum.photos/987/336,"Rodovia de Castro, 3
Serrano
82299659 Vieira / PI"
4363,8818,Corporation 606,352.146.978-64,https://picsum.photos/856/387,"Rodovia de Rocha, 46
Vila Antena Montanhês
03219527 da Rocha de Viana / MS"
4364,8822,Serviços 303,03.759.628/0001-63,https://dummyimage.com/367x262,"Largo Apollo Fonseca, 4
Itatiaia
46447-101 Lopes do Galho / PE"
4365,8824,Digital 222,12.506.438/0001-25,https://placekitten.com/425/329,"Condomínio de Aparecida, 59
Cabana Do Pai Tomás
63168-755 Fonseca das Pedras / SC"
4366,8826,Cria 000,46.023.817/0001-86,https://dummyimage.com/158x1015,"Feira João Felipe Fogaça, 986
Santa Monica
49739238 da Luz / AP"
4367,8827,Companhia 202,65.841.937/0001-35,https://placekitten.com/467/759,"Via de Machado, 53
Vila Jardim Leblon
35978-009 Vargas / RN"
4368,8829,Negócios 505,57.204.861/0001-09,https://dummyimage.com/264x322,"Rodovia Ísis Pereira, 21
São Benedito
39037-086 Cassiano Paulista / PE"
4369,8830,Freelas 555,318.079.456-93,https://dummyimage.com/471x995,"Parque Esther Rocha
Luxemburgo
73609290 Martins Verde / AP"
4370,8831,Negócios 505,814.690.523-42,https://placekitten.com/857/631,"Ladeira de Nunes, 24
Bonfim
58451230 Pimenta da Mata / MG"
4371,8835,Consultoria 333,12.305.476/0001-10,https://placekitten.com/957/901,"Rua Noah Pastor, 4
São Marcos
15347-571 Peixoto / PR"
4372,8836,Holding 111,691.827.430-96,https://dummyimage.com/209x681,"Rodovia Nina Jesus, 65
Vila Aeroporto
77628-405 Lopes / TO"
4373,8837,Desenvolve 666,45.213.876/0001-54,https://placekitten.com/470/379,"Alameda Camargo, 524
Renascença
05521677 Porto / SE"
4374,8838,Connect 888,92.168.705/0001-30,https://dummyimage.com/107x947,"Núcleo Caldeira, 444
Barreiro
27116-936 Nogueira / RS"
4375,8839,Start 777,675.389.201-02,https://dummyimage.com/832x109,"Jardim de Costela, 46
Gameleira
02958-107 Farias / MT"
4376,8840,Soluções 707,451.397.208-41,https://picsum.photos/342/363,"Lagoa Sofia Alves, 52
Vitoria
94493-006 Marques / PI"
4377,8841,Agência 010,71.689.504/0001-09,https://placekitten.com/523/851,"Campo Araújo, 64
Vila Paris
32778-793 Moreira de Minas / AM"
4378,8844,Freelas 555,27.648.190/0001-04,https://dummyimage.com/276x707,"Conjunto Jesus, 6
Xodo-Marize
80381-808 da Conceição / SE"
4379,8845,Digital 222,825.640.971-11,https://picsum.photos/853/128,"Rua Igor Siqueira, 88
Vila Fumec
22879-902 Cunha de Minas / PA"
4380,8846,Soluções 707,869.721.405-01,https://placekitten.com/795/612,"Conjunto de Barbosa
Piratininga
59119284 Vasconcelos da Mata / AM"
4381,8848,Serviços 303,69.724.815/0001-10,https://dummyimage.com/41x427,"Lago Santos, 671
Ventosa
95951-423 Brito de Montenegro / MA"
4382,8849,Corporation 606,816.057.932-21,https://placekitten.com/321/884,"Quadra de Peixoto, 7
Ouro Minas
61575-174 Souza da Prata / RR"
4383,8851,Holding 111,817.590.462-30,https://placekitten.com/975/994,"Viaduto Emanuella Barros, 87
Cônego Pinheiro 2ª Seção
09124-519 Sá da Prata / AL"
4384,8852,Tech 808,967.412.380-69,https://placekitten.com/897/397,"Quadra de Leão, 30
Vila Trinta E Um De Março
14194773 da Mata Paulista / ES"
4385,8853,Soluções 707,29.650.841/0001-26,https://placekitten.com/856/942,"Vereda Cassiano
Santo Antônio
70155101 da Rosa / AM"
4386,8855,Industria 909,38.920.745/0001-41,https://dummyimage.com/719x810,"Núcleo de Cavalcante, 4
Alípio De Melo
98569-300 Lima de Minas / RN"
4387,8857,Cria 000,17.035.489/0001-30,https://picsum.photos/375/449,"Pátio Castro, 1
Vila Jardim São José
09778-654 Freitas das Flores / PI"
4388,8858,Serviços 303,79.028.653/0001-39,https://placekitten.com/843/907,"Área Alves
Flavio Marques Lisboa
71983714 Aragão de Garcia / MA"
4389,8860,Cria 000,173.592.804-60,https://picsum.photos/215/890,"Vila Oliveira
Madri
52840-384 Casa Grande de Pastor / GO"
4390,8862,Connect 888,04.915.268/0001-04,https://placekitten.com/334/109,"Loteamento Stella da Rocha, 93
Candelaria
87488-113 Sousa / MA"
4391,8864,Holding 111,61.380.425/0001-68,https://placekitten.com/517/27,"Condomínio Vinícius Fonseca, 51
Jardim Alvorada
24220322 Lima / SC"
4392,8868,Serviços 303,478.906.132-96,https://picsum.photos/439/189,"Largo de Castro, 676
Beira Linha
66838846 Albuquerque / BA"
4393,8870,Freelas 555,780.251.649-85,https://placekitten.com/658/757,"Largo de Casa Grande, 17
Confisco
51060-292 Melo de Albuquerque / RR"
4394,8871,Soluções 707,15.947.826/0001-30,https://placekitten.com/159/617,"Área de Sampaio, 9
Conjunto Jatoba
60574612 Moraes / MG"
4395,8877,Agência 010,215.739.804-04,https://dummyimage.com/466x936,"Núcleo de Sampaio
João Pinheiro
34252-277 Oliveira do Galho / AP"
4396,8880,Inovação 444,346.189.720-50,https://placekitten.com/19/633,"Recanto Monteiro, 817
Cinquentenário
94979900 Rezende / MS"
4397,8881,Connect 888,59.362.140/0001-52,https://picsum.photos/788/696,"Vila da Mata, 62
Corumbiara
03995815 Albuquerque de Dias / GO"
4398,8883,Start 777,93.215.067/0001-24,https://picsum.photos/596/420,"Área de Jesus, 84
São Geraldo
13901-181 Viana de da Costa / PA"
4399,8884,Companhia 202,123.954.607-61,https://placekitten.com/321/554,"Via Hellena Sampaio, 40
Parque São José
47935978 Pereira / CE"
4400,8887,Inovação 444,680.237.514-17,https://dummyimage.com/855x643,"Feira Alves, 90
Anchieta
96686-872 Abreu / PB"
4401,8888,Agência 010,92.745.608/0001-63,https://dummyimage.com/556x627,"Quadra Teixeira, 984
Jaqueline
24747-590 Araújo / SP"
4402,8889,Cria 000,74.061.385/0001-33,https://dummyimage.com/322x776,"Condomínio de Correia, 973
Juliana
65593-689 Vargas / TO"
4403,8890,Holding 111,827.451.963-91,https://placekitten.com/860/744,"Quadra de Novais, 20
Ermelinda
06168512 Araújo do Galho / RR"
4404,8891,Tech 808,358.427.691-82,https://dummyimage.com/816x338,"Recanto de Barros, 82
Vila Batik
21498-055 Rodrigues / MA"
4405,8892,Cria 000,639.514.072-80,https://placekitten.com/559/412,"Colônia Pires
Dom Joaquim
40026665 Nunes / AL"
4406,8893,Connect 888,731.250.486-80,https://picsum.photos/160/595,"Condomínio Nunes, 53
Novo Das Industrias
18256145 Leão / SE"
4407,8894,Connect 888,48.931.207/0001-06,https://picsum.photos/467/629,"Setor Castro, 66
Mantiqueira
68995438 das Neves da Praia / PB"
4408,8895,Empresa 101,29.653.174/0001-35,https://placekitten.com/209/434,"Recanto de Macedo, 12
União
57443-834 Araújo Verde / AC"
4409,8897,Holding 111,016.392.475-99,https://dummyimage.com/314x822,"Trevo Ana Carolina Teixeira
Petropolis
77946718 Macedo de Minas / RN"
4410,8899,Grupo 404,702.954.168-58,https://picsum.photos/11/36,"Vale Davi Miguel Lopes, 1
Coração De Jesus
69096094 Rodrigues da Praia / PB"
4411,8900,Digital 222,87.153.946/0001-76,https://dummyimage.com/691x97,"Vila Brito, 483
São Benedito
26287212 Aparecida Verde / RO"
4412,8904,Consultoria 333,24.879.536/0001-97,https://picsum.photos/974/201,"Alameda de Porto
Corumbiara
51586-150 Leão / RN"
4413,8905,Agência 010,048.952.631-42,https://picsum.photos/391/755,"Favela de Pacheco, 430
Lajedo
09124451 da Paz do Oeste / SE"
4414,8908,Cria 000,207.613.594-43,https://dummyimage.com/256x857,"Lago Machado, 99
Nova Esperança
96400292 Moura / SC"
4415,8909,Negócios 505,792.064.358-92,https://dummyimage.com/607x221,"Alameda de Melo, 153
Vila Santo Antônio Barroquinha
05574-816 Machado das Flores / RS"
4416,8911,Desenvolve 666,413.095.268-42,https://picsum.photos/402/384,"Viaduto Juliana Moura
Grotinha
33375-916 Ferreira / PI"
4417,8912,Inovação 444,41.392.657/0001-29,https://dummyimage.com/116x426,"Distrito de Barbosa, 4
Mineirão
46412-904 Aragão / RR"
4418,8919,Holding 111,85.439.176/0001-05,https://dummyimage.com/647x43,"Praia Gustavo Castro, 86
Bonfim
61530020 Moura / RO"
4419,8921,Industria 909,27.305.186/0001-43,https://placekitten.com/861/83,"Vereda de Caldeira, 22
Vila Mangueiras
75742-100 Caldeira da Praia / SE"
4420,8923,Agência 010,346.529.807-10,https://picsum.photos/632/85,"Alameda de Ferreira, 466
Marieta 1ª Seção
29173-079 Barros de Gomes / RJ"
4421,8930,Consultoria 333,67.538.201/0001-18,https://picsum.photos/302/942,"Morro Lívia Viana, 9
São Marcos
75388-834 Aparecida da Mata / RO"
4422,8932,Consultoria 333,248.609.157-20,https://placekitten.com/529/49,"Trevo de Nogueira, 77
Vila Minaslandia
58393-699 Rocha do Norte / MA"
4423,8935,Agência 010,62.498.170/0001-03,https://dummyimage.com/743x1024,"Estrada de Rodrigues, 805
Dona Clara
65769084 Araújo / RJ"
4424,8936,Desenvolve 666,85.471.260/0001-06,https://picsum.photos/481/312,"Lagoa Montenegro
São Benedito
00825613 Borges / RN"
